frame_index,pts_time_s,dt_ms
1355,90.334,67.0
1356,90.4,66.0
1357,90.467,67.0
1358,90.534,67.0
1359,90.6,66.0
1360,90.667,67.0
1361,90.734,67.0
1362,90.8,66.0
1363,90.867,67.0
1364,90.934,67.0
1365,91.0,66.0
1366,91.067,67.0
1367,91.134,67.0
1368,91.2,66.0
1369,91.267,67.0
1370,91.334,67.0
1371,91.4,66.0
1372,91.467,67.0
1373,91.534,67.0
1374,91.6,66.0
1375,91.667,67.0
1376,91.734,67.0
1377,91.8,66.0
1378,91.867,67.0
1379,91.934,67.0
1380,92.0,66.0
1381,92.067,67.0
1382,92.134,67.0
1383,92.2,66.0
1384,92.267,67.0
1385,92.334,67.0
1386,92.4,66.0
1387,92.467,67.0
1388,92.534,67.0
1389,92.6,66.0
1390,92.667,67.0
1391,92.734,67.0
1392,92.8,66.0
1393,92.867,67.0
1394,92.934,67.0
1395,93.0,66.0
1396,93.067,67.0
1397,93.134,67.0
1398,93.2,66.0
1399,93.267,67.0
1400,93.334,67.0
1401,93.4,66.0
1402,93.467,67.0
1403,93.534,67.0
1404,93.6,66.0
1405,93.667,67.0
1406,93.734,67.0
1407,93.8,66.0
1408,93.867,67.0
1409,93.934,67.0
1410,94.0,66.0
1411,94.067,67.0
1412,94.134,67.0
1413,94.2,66.0
1414,94.267,67.0
1415,94.334,67.0
1416,94.4,66.0
1417,94.467,67.0
1418,94.534,67.0
1419,94.6,66.0
1420,94.667,67.0
1421,94.734,67.0
1422,94.8,66.0
1423,94.867,67.0
1424,94.934,67.0
1425,95.0,66.0
1426,95.067,67.0
1427,95.134,67.0
1428,95.2,66.0
1429,95.267,67.0
1430,95.334,67.0
1431,95.4,66.0
1432,95.467,67.0
1433,95.534,67.0
1434,95.6,66.0
1435,95.667,67.0
1436,95.734,67.0
1437,95.8,66.0
1438,95.867,67.0
1439,95.934,67.0
1440,96.0,66.0
1441,96.067,67.0
1442,96.134,67.0
1443,96.2,66.0
1444,96.267,67.0
1445,96.334,67.0
1446,96.4,66.0
1447,96.467,67.0
1448,96.534,67.0
1449,96.6,66.0
1450,96.667,67.0
1451,96.734,67.0
1452,96.8,66.0
1453,96.867,67.0
1454,96.934,67.0
1455,97.0,66.0
1456,97.067,67.0
1457,97.134,67.0
1458,97.2,66.0
1459,97.267,67.0
1460,97.334,67.0
1461,97.4,66.0
1462,97.467,67.0
1463,97.534,67.0
1464,97.6,66.0
1465,97.667,67.0
1466,97.734,67.0
1467,97.8,66.0
1468,97.867,67.0
1469,97.934,67.0
1470,98.0,66.0
1471,98.067,67.0
1472,98.134,67.0
1473,98.2,66.0
1474,98.267,67.0
1475,98.334,67.0
1476,98.4,66.0
1477,98.467,67.0
1478,98.534,67.0
1479,98.6,66.0
1480,98.667,67.0
1481,98.734,67.0
1482,98.8,66.0
1483,98.867,67.0
1484,98.934,67.0
1485,99.0,66.0
1486,99.067,67.0
1487,99.134,67.0
1488,99.2,66.0
1489,99.267,67.0
1490,99.334,67.0
1491,99.4,66.0
1492,99.467,67.0
1493,99.534,67.0
1494,99.6,66.0
1495,99.667,67.0
1496,99.734,67.0
1497,99.8,66.0
1498,99.867,67.0
1499,99.934,67.0
1500,100.0,66.0
1501,100.067,67.0
1502,100.134,67.0
1503,100.2,66.0
1504,100.267,67.0
1505,100.334,67.0
1506,100.4,66.0
1507,100.467,67.0
1508,100.534,67.0
1509,100.6,66.0
1510,100.667,67.0
1511,100.734,67.0
1512,100.8,66.0
1513,100.867,67.0
1514,100.934,67.0
1515,101.0,66.0
1516,101.067,67.0
1517,101.134,67.0
1518,101.2,66.0
1519,101.267,67.0
1520,101.334,67.0
1521,101.4,66.0
1522,101.467,67.0
1523,101.534,67.0
1524,101.6,66.0
1525,101.667,67.0
1526,101.734,67.0
1527,101.8,66.0
1528,101.867,67.0
1529,101.934,67.0
1530,102.0,66.0
1531,102.067,67.0
1532,102.134,67.0
1533,102.2,66.0
1534,102.267,67.0
1535,102.334,67.0
1536,102.4,66.0
1537,102.467,67.0
1538,102.534,67.0
1539,102.6,66.0
1540,102.667,67.0
1541,102.734,67.0
1542,102.8,66.0
1543,102.867,67.0
1544,102.934,67.0
1545,103.0,66.0
1546,103.067,67.0
1547,103.134,67.0
1548,103.2,66.0
1549,103.267,67.0
1550,103.334,67.0
1551,103.4,66.0
1552,103.467,67.0
1553,103.534,67.0
1554,103.6,66.0
1555,103.667,67.0
1556,103.734,67.0
1557,103.8,66.0
1558,103.867,67.0
1559,103.934,67.0
1560,104.0,66.0
1561,104.067,67.0
1562,104.134,67.0
1563,104.2,66.0
1564,104.267,67.0
1565,104.334,67.0
1566,104.4,66.0
1567,104.467,67.0
1568,104.534,67.0
1569,104.6,66.0
1570,104.667,67.0
1571,104.734,67.0
1572,104.8,66.0
1573,104.867,67.0
1574,104.934,67.0
1575,105.0,66.0
1576,105.067,67.0
1577,105.134,67.0
1578,105.2,66.0
1579,105.267,67.0
1580,105.334,67.0
1581,105.4,66.0
1582,105.467,67.0
1583,105.534,67.0
1584,105.6,66.0
1585,105.667,67.0
1586,105.734,67.0
1587,105.8,66.0
1588,105.867,67.0
1589,105.934,67.0
1590,106.0,66.0
1591,106.067,67.0
1592,106.134,67.0
1593,106.2,66.0
1594,106.267,67.0
1595,106.334,67.0
1596,106.4,66.0
1597,106.467,67.0
1598,106.534,67.0
1599,106.6,66.0
1600,106.667,67.0
1601,106.734,67.0
1602,106.8,66.0
1603,106.867,67.0
1604,106.934,67.0
1605,107.0,66.0
1606,107.067,67.0
1607,107.134,67.0
1608,107.2,66.0
1609,107.267,67.0
1610,107.334,67.0
1611,107.4,66.0
1612,107.467,67.0
1613,107.534,67.0
1614,107.6,66.0
1615,107.667,67.0
1616,107.734,67.0
1617,107.8,66.0
1618,107.867,67.0
1619,107.934,67.0
1620,108.0,66.0
1621,108.067,67.0
1622,108.134,67.0
1623,108.2,66.0
1624,108.267,67.0
1625,108.334,67.0
1626,108.4,66.0
1627,108.467,67.0
1628,108.534,67.0
1629,108.6,66.0
1630,108.667,67.0
1631,108.734,67.0
1632,108.8,66.0
1633,108.867,67.0
1634,108.934,67.0
1635,109.0,66.0
1636,109.067,67.0
1637,109.134,67.0
1638,109.2,66.0
1639,109.267,67.0
1640,109.334,67.0
1641,109.4,66.0
1642,109.467,67.0
1643,109.534,67.0
1644,109.6,66.0
1645,109.667,67.0
1646,109.734,67.0
1647,109.8,66.0
1648,109.867,67.0
1649,109.934,67.0
1650,110.0,66.0
1651,110.067,67.0
1652,110.134,67.0
1653,110.2,66.0
1654,110.267,67.0
1655,110.334,67.0
1656,110.4,66.0
1657,110.467,67.0
1658,110.534,67.0
1659,110.6,66.0
1660,110.667,67.0
1661,110.734,67.0
1662,110.8,66.0
1663,110.867,67.0
1664,110.934,67.0
1665,111.0,66.0
1666,111.067,67.0
1667,111.134,67.0
1668,111.2,66.0
1669,111.267,67.0
1670,111.334,67.0
1671,111.4,66.0
1672,111.467,67.0
1673,111.534,67.0
1674,111.6,66.0
1675,111.667,67.0
1676,111.734,67.0
1677,111.8,66.0
1678,111.867,67.0
1679,111.934,67.0
1680,112.0,66.0
1681,112.067,67.0
1682,112.134,67.0
1683,112.2,66.0
1684,112.267,67.0
1685,112.334,67.0
1686,112.4,66.0
1687,112.467,67.0
1688,112.534,67.0
1689,112.6,66.0
1690,112.667,67.0
1691,112.734,67.0
1692,112.8,66.0
1693,112.867,67.0
1694,112.934,67.0
1695,113.0,66.0
1696,113.067,67.0
1697,113.134,67.0
1698,113.2,66.0
1699,113.267,67.0
1700,113.334,67.0
1701,113.4,66.0
1702,113.467,67.0
1703,113.534,67.0
1704,113.6,66.0
1705,113.667,67.0
1706,113.734,67.0
1707,113.8,66.0
1708,113.867,67.0
1709,113.934,67.0
1710,114.0,66.0
1711,114.067,67.0
1712,114.134,67.0
1713,114.2,66.0
1714,114.267,67.0
1715,114.334,67.0
1716,114.4,66.0
1717,114.467,67.0
1718,114.534,67.0
1719,114.6,66.0
1720,114.667,67.0
1721,114.734,67.0
1722,114.8,66.0
1723,114.867,67.0
1724,114.934,67.0
1725,115.0,66.0
1726,115.067,67.0
1727,115.134,67.0
1728,115.2,66.0
1729,115.267,67.0
1730,115.334,67.0
1731,115.4,66.0
1732,115.467,67.0
1733,115.534,67.0
1734,115.6,66.0
1735,115.667,67.0
1736,115.734,67.0
1737,115.8,66.0
1738,115.867,67.0
1739,115.934,67.0
1740,116.0,66.0
1741,116.067,67.0
1742,116.134,67.0
1743,116.2,66.0
1744,116.267,67.0
1745,116.334,67.0
1746,116.4,66.0
1747,116.467,67.0
1748,116.534,67.0
1749,116.6,66.0
1750,116.667,67.0
1751,116.734,67.0
1752,116.8,66.0
1753,116.867,67.0
1754,116.934,67.0
1755,117.0,66.0
1756,117.067,67.0
1757,117.134,67.0
1758,117.2,66.0
1759,117.267,67.0
1760,117.334,67.0
1761,117.4,66.0
1762,117.467,67.0
1763,117.534,67.0
1764,117.6,66.0
1765,117.667,67.0
1766,117.734,67.0
1767,117.8,66.0
1768,117.867,67.0
1769,117.934,67.0
1770,118.0,66.0
1771,118.067,67.0
1772,118.134,67.0
1773,118.2,66.0
1774,118.267,67.0
1775,118.334,67.0
1776,118.4,66.0
1777,118.467,67.0
1778,118.534,67.0
1779,118.6,66.0
1780,118.667,67.0
1781,118.734,67.0
1782,118.8,66.0
1783,118.867,67.0
1784,118.934,67.0
1785,119.0,66.0
1786,119.067,67.0
1787,119.134,67.0
1788,119.2,66.0
1789,119.267,67.0
1790,119.334,67.0
1791,119.4,66.0
1792,119.467,67.0
1793,119.534,67.0
1794,119.6,66.0
1795,119.667,67.0
1796,119.734,67.0
1797,119.8,66.0
1798,119.867,67.0
1799,119.934,67.0
